PATH;FC;FM;PC;START;END
argouml-app/src/org/argouml/cognitive/ui/ActionSnooze.java;true;COGNITIVE;COGNITIVE;4;69
argouml-app/src/org/argouml/cognitive/ui/GoListToTypeToItem.java;true;true;true;1;174
argouml-app/src/org/argouml/cognitive/ui/GoListToTypeToItem.java;true;COGNITIVE;COGNITIVE;4;173
argouml-app/src/org/argouml/cognitive/ui/GoListToPriorityToItem.java;true;true;true;1;163
argouml-app/src/org/argouml/cognitive/ui/GoListToPriorityToItem.java;true;COGNITIVE;COGNITIVE;4;162
argouml-app/src/org/argouml/cognitive/ui/ToDoItemAction.java;true;true;true;1;92
argouml-app/src/org/argouml/cognitive/ui/ToDoItemAction.java;true;COGNITIVE;COGNITIVE;4;91
argouml-app/src/org/argouml/cognitive/ui/DesignIssuesDialog.java;true;true;true;1;239
argouml-app/src/org/argouml/cognitive/ui/DesignIssuesDialog.java;true;COGNITIVE;COGNITIVE;4;238
argouml-app/src/org/argouml/cognitive/ui/ToDoTreeRenderer.java;true;true;true;1;178
argouml-app/src/org/argouml/cognitive/ui/ToDoTreeRenderer.java;true;COGNITIVE;COGNITIVE;4;177
argouml-app/src/org/argouml/cognitive/ui/AddToDoItemDialog.java;true;true;true;1;197
argouml-app/src/org/argouml/cognitive/ui/AddToDoItemDialog.java;true;COGNITIVE;COGNITIVE;4;196
argouml-app/src/org/argouml/notation/InitNotation.java;true;true;true;1;57
argouml-app/src/org/argouml/notation/NotationNameImpl.java;true;true;true;1;298
argouml-app/src/org/argouml/notation/NotationNameImpl.java;true;LOGGING;LOGGING;37;42
argouml-app/src/org/argouml/notation/NotationNameImpl.java;true;LOGGING;LOGGING;63;71
argouml-app/src/org/argouml/notation/NotationNameImpl.java;true;LOGGING;LOGGING;255;261
argouml-app/src/org/argouml/notation/NotationProvider.java;true;true;true;1;425
argouml-app/src/org/argouml/notation/NotationProvider.java;true;LOGGING;LOGGING;37;42
argouml-app/src/org/argouml/notation/NotationProvider.java;true;LOGGING;LOGGING;62;67
argouml-app/src/org/argouml/notation/NotationProvider.java;true;LOGGING;LOGGING;215;223
argouml-app/src/org/argouml/notation/NotationProvider.java;true;LOGGING;LOGGING;244;250
argouml-app/src/org/argouml/notation/NotationProvider.java;true;LOGGING;LOGGING;262;270
argouml-app/src/org/argouml/notation/NotationProvider.java;true;LOGGING;LOGGING;291;296
argouml-app/src/org/argouml/notation/NotationProvider.java;true;LOGGING;LOGGING;308;316
argouml-app/src/org/argouml/notation/NotationProvider.java;true;LOGGING;LOGGING;337;343
argouml-app/src/org/argouml/notation/NotationProvider.java;true;LOGGING;LOGGING;355;363
argouml-app/src/org/argouml/notation/providers/ComponentInstanceNotation.java;true;true;true;1;52
argouml-app/src/org/argouml/notation/providers/AssociationNameNotation.java;true;true;true;1;69
argouml-app/src/org/argouml/notation/providers/AttributeNotation.java;true;true;true;1;81
argouml-app/src/org/argouml/notation/providers/ExtensionPointNotation.java;true;true;true;1;51
argouml-app/src/org/argouml/notation/providers/CallStateNotation.java;true;true;true;1;81
argouml-app/src/org/argouml/notation/providers/ActionStateNotation.java;true;true;true;1;74
argouml-app/src/org/argouml/notation/providers/NodeInstanceNotation.java;true;true;true;1;50
argouml-app/src/org/argouml/notation/providers/EnumerationLiteralNotation.java;true;true;true;1;65
argouml-app/src/org/argouml/notation/providers/ObjectFlowStateTypeNotation.java;true;true;true;1;51
argouml-app/src/org/argouml/notation/providers/MessageNotation.java;true;true;true;1;88
argouml-app/src/org/argouml/notation/providers/MultiplicityNotation.java;true;true;true;1;55
argouml-app/src/org/argouml/notation/providers/ObjectNotation.java;true;true;true;1;97
argouml-app/src/org/argouml/notation/providers/ModelElementNameNotation.java;true;true;true;1;69
argouml-app/src/org/argouml/notation/providers/StateBodyNotation.java;true;true;true;1;131
argouml-app/src/org/argouml/notation/providers/java/OperationNotationJava.java;true;true;true;1;244
argouml-app/src/org/argouml/notation/providers/java/OperationNotationJava.java;true;LOGGING;LOGGING;36;41
argouml-app/src/org/argouml/notation/providers/java/OperationNotationJava.java;true;LOGGING;LOGGING;59;68
argouml-app/src/org/argouml/notation/providers/java/OperationNotationJava.java;true;LOGGING;LOGGING;152;160
argouml-app/src/org/argouml/notation/providers/java/AssociationEndNameNotationJava.java;true;true;true;1;117
argouml-app/src/org/argouml/notation/providers/java/AssociationNameNotationJava.java;true;true;true;1;135
argouml-app/src/org/argouml/notation/providers/java/NotationUtilityJava.java;true;true;true;1;285
argouml-app/src/org/argouml/notation/providers/java/InitNotationJava.java;true;true;true;1;86
argouml-app/src/org/argouml/notation/providers/java/AttributeNotationJava.java;true;true;true;1;124
argouml-app/src/org/argouml/notation/providers/java/ModelElementNameNotationJava.java;true;true;true;1;269
argouml-app/src/org/argouml/notation/providers/OperationNotation.java;true;true;true;1;113
argouml-app/src/org/argouml/notation/providers/AssociationEndNameNotation.java;true;true;true;1;100
argouml-app/src/org/argouml/notation/providers/uml/InitNotationUml.java;true;true;true;1;148
argouml-app/src/org/argouml/notation/providers/uml/InitNotationUml.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;68;76
argouml-app/src/org/argouml/notation/providers/uml/ModelElementNameNotationUml.java;true;true;true;1;182
argouml-app/src/org/argouml/notation/providers/uml/MessageNotationUml.java;true;true;true;1;88
argouml-app/src/org/argouml/notation/providers/uml/MessageNotationUml.java;true;LOGGING;LOGGING;32;37
argouml-app/src/org/argouml/notation/providers/uml/MessageNotationUml.java;true;LOGGING;LOGGING;50;59
argouml-app/src/org/argouml/notation/providers/uml/CallStateNotationUml.java;true;true;true;1;263
argouml-app/src/org/argouml/notation/providers/uml/CallStateNotationUml.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;184;193
argouml-app/src/org/argouml/notation/providers/uml/SDMessageNotationUml.java;true;true;true;1;76
argouml-app/src/org/argouml/notation/providers/uml/ObjectFlowStateStateNotationUml.java;true;true;true;1;304
argouml-app/src/org/argouml/notation/providers/uml/ObjectFlowStateStateNotationUml.java;true;ACTIVITYDIAGRAM;ACTIVITYDIAGRAM;149;166
argouml-app/src/org/argouml/notation/providers/uml/ObjectFlowStateStateNotationUml.java;true;ACTIVITYDIAGRAM;ACTIVITYDIAGRAM;178;182
argouml-app/src/org/argouml/notation/providers/uml/ObjectFlowStateStateNotationUml.java;true;ACTIVITYDIAGRAM;ACTIVITYDIAGRAM;188;195
argouml-app/src/org/argouml/notation/providers/uml/ObjectFlowStateStateNotationUml.java;true;ACTIVITYDIAGRAM;ACTIVITYDIAGRAM;207;218
argouml-app/src/org/argouml/notation/providers/uml/ObjectFlowStateStateNotationUml.java;true;ACTIVITYDIAGRAM;ACTIVITYDIAGRAM;231;235
argouml-app/src/org/argouml/notation/providers/uml/ObjectFlowStateStateNotationUml.java;true;ACTIVITYDIAGRAM;ACTIVITYDIAGRAM;241;252
argouml-app/src/org/argouml/notation/providers/uml/ObjectFlowStateTypeNotationUml.java;true;true;true;1;160
argouml-app/src/org/argouml/notation/providers/uml/ObjectFlowStateTypeNotationUml.java;true;ACTIVITYDIAGRAM;ACTIVITYDIAGRAM;88;101
argouml-app/src/org/argouml/notation/providers/uml/AttributeNotationUml.java;true;true;true;1;663
argouml-app/src/org/argouml/notation/providers/uml/AttributeNotationUml.java;true;LOGGING;LOGGING;36;41
argouml-app/src/org/argouml/notation/providers/uml/AttributeNotationUml.java;true;LOGGING;LOGGING;66;75
argouml-app/src/org/argouml/notation/providers/uml/AttributeNotationUml.java;true;LOGGING;LOGGING;95;101
argouml-app/src/org/argouml/notation/providers/uml/AttributeNotationUml.java;true;LOGGING;LOGGING;444;461
argouml-app/src/org/argouml/notation/providers/uml/StateBodyNotationUml.java;true;true;true;1;496
argouml-app/src/org/argouml/notation/providers/uml/StateBodyNotationUml.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;4;495
argouml-app/src/org/argouml/notation/providers/uml/NodeInstanceNotationUml.java;true;true;true;1;141
argouml-app/src/org/argouml/notation/providers/uml/ClassifierRoleNotationUml.java;true;true;true;1;317
argouml-app/src/org/argouml/notation/providers/uml/ClassifierRoleNotationUml.java;true;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;232;245
argouml-app/src/org/argouml/notation/providers/uml/ClassifierRoleNotationUml.java;true;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;267;275
argouml-app/src/org/argouml/notation/providers/uml/ActionStateNotationUml.java;true;true;true;1;104
argouml-app/src/org/argouml/notation/providers/uml/ObjectNotationUml.java;true;true;true;1;132
argouml-app/src/org/argouml/notation/providers/uml/AssociationEndNameNotationUml.java;true;true;true;1;227
argouml-app/src/org/argouml/notation/providers/uml/ComponentInstanceNotationUml.java;true;true;true;1;141
argouml-app/src/org/argouml/notation/providers/uml/NotationUtilityUml.java;true;true;true;1;1355
argouml-app/src/org/argouml/notation/providers/uml/ExtensionPointNotationUml.java;true;true;true;1;279
argouml-app/src/org/argouml/notation/providers/uml/ExtensionPointNotationUml.java;true;USECASEDIAGRAM;USECASEDIAGRAM;84;112
argouml-app/src/org/argouml/notation/providers/uml/ExtensionPointNotationUml.java;true;USECASEDIAGRAM;USECASEDIAGRAM;119;216
argouml-app/src/org/argouml/notation/providers/uml/AssociationNameNotationUml.java;true;true;true;1;134
argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java;true;true;true;1;1865
argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java;true;LOGGING;LOGGING;37;42
argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java;true;LOGGING;LOGGING;131;137
argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java;true;LOGGING;LOGGING;750;756
argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java;true;LOGGING;LOGGING;783;821
argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java;true;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;920;928
argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java;true;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;1069;1146
argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java;true;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;1363;1371
argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java;true;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;1731;1739
argouml-app/src/org/argouml/notation/providers/uml/TransitionNotationUml.java;true;true;true;1;796
argouml-app/src/org/argouml/notation/providers/uml/TransitionNotationUml.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;42;48
argouml-app/src/org/argouml/notation/providers/uml/TransitionNotationUml.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;236;349
argouml-app/src/org/argouml/notation/providers/uml/TransitionNotationUml.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;361;365
argouml-app/src/org/argouml/notation/providers/uml/TransitionNotationUml.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;398;421
argouml-app/src/org/argouml/notation/providers/uml/TransitionNotationUml.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;439;449
argouml-app/src/org/argouml/notation/providers/uml/TransitionNotationUml.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;498;506
argouml-app/src/org/argouml/notation/providers/uml/EnumerationLiteralNotationUml.java;true;true;true;1;266
argouml-app/src/org/argouml/notation/providers/uml/AssociationRoleNotationUml.java;true;true;true;1;240
argouml-app/src/org/argouml/notation/providers/uml/AssociationRoleNotationUml.java;true;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;164;189
argouml-app/src/org/argouml/notation/providers/uml/MultiplicityNotationUml.java;true;true;true;1;101
argouml-app/src/org/argouml/notation/providers/uml/OperationNotationUml.java;true;true;true;1;711
argouml-app/src/org/argouml/notation/providers/ClassifierRoleNotation.java;true;true;true;1;63
argouml-app/src/org/argouml/notation/providers/ObjectFlowStateStateNotation.java;true;true;true;1;51
argouml-app/src/org/argouml/notation/providers/TransitionNotation.java;true;true;true;1;49
argouml-app/src/org/argouml/notation/providers/AssociationRoleNotation.java;true;true;true;1;66
argouml-app/src/org/argouml/notation/NotationName.java;true;true;true;1;97
argouml-app/src/org/argouml/notation/SDNotationSettings.java;true;true;true;1;50
argouml-app/src/org/argouml/notation/NotationSettings.java;true;true;true;1;546
argouml-app/src/org/argouml/notation/Notation.java;true;true;true;1;341
argouml-app/src/org/argouml/notation/Notation.java;true;LOGGING;LOGGING;36;41
argouml-app/src/org/argouml/notation/Notation.java;true;LOGGING;LOGGING;61;66
argouml-app/src/org/argouml/notation/Notation.java;true;LOGGING;LOGGING;212;218
argouml-app/src/org/argouml/notation/Notation.java;true;LOGGING;LOGGING;253;259
argouml-app/src/org/argouml/notation/Notation.java;true;LOGGING;LOGGING;286;296
argouml-app/src/org/argouml/notation/NotationProviderFactory2.java;true;true;true;1;479
argouml-app/src/org/argouml/notation/NotationProviderFactory2.java;true;LOGGING;LOGGING;37;42
argouml-app/src/org/argouml/notation/NotationProviderFactory2.java;true;LOGGING;LOGGING;57;63
argouml-app/src/org/argouml/notation/NotationProviderFactory2.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;82;91
argouml-app/src/org/argouml/notation/NotationProviderFactory2.java;true;LOGGING;LOGGING;277;283
argouml-app/src/org/argouml/notation/NotationProviderFactory2.java;true;LOGGING;LOGGING;291;297
argouml-app/src/org/argouml/notation/NotationProviderFactory2.java;true;LOGGING;LOGGING;305;311
argouml-app/src/org/argouml/notation/NotationProviderFactory2.java;true;LOGGING;LOGGING;319;325
argouml-app/src/org/argouml/notation/NotationProviderFactory2.java;true;LOGGING;LOGGING;333;339
argouml-app/src/org/argouml/notation/NotationProviderFactory2.java;true;LOGGING;LOGGING;347;353
argouml-app/src/org/argouml/notation/ui/InitNotationUI.java;true;true;true;1;65
argouml-app/src/org/argouml/notation/ui/SettingsTabNotation.java;true;true;true;1;415
argouml-app/src/org/argouml/notation/ui/NotationComboBox.java;true;true;true;1;166
argouml-app/src/org/argouml/notation/ui/NotationComboBox.java;true;LOGGING;LOGGING;34;39
argouml-app/src/org/argouml/notation/ui/NotationComboBox.java;true;LOGGING;LOGGING;60;68
argouml-app/src/org/argouml/notation/ui/NotationComboBox.java;true;LOGGING;LOGGING;148;154
argouml-app/src/org/argouml/taskmgmt/ProgressListener.java;true;true;true;1;40
argouml-app/src/org/argouml/taskmgmt/ProgressEvent.java;true;true;true;1;76
argouml-app/src/org/argouml/taskmgmt/ProgressMonitor.java;true;true;true;1;100
argouml-app/src/org/argouml/language/ui/LanguageComboBox.java;true;true;true;1;139
argouml-app/src/org/argouml/language/ui/LanguageComboBox.java;true;LOGGING;LOGGING;35;40
argouml-app/src/org/argouml/language/ui/LanguageComboBox.java;true;LOGGING;LOGGING;59;65
argouml-app/src/org/argouml/language/ui/LanguageComboBox.java;true;LOGGING;LOGGING;105;111
argouml-app/src/org/argouml/kernel/ProjectMember.java;true;true;true;1;73
argouml-app/src/org/argouml/kernel/ProjectManager.java;true;true;true;1;520
argouml-app/src/org/argouml/kernel/ProjectManager.java;true;LOGGING;LOGGING;40;45
argouml-app/src/org/argouml/kernel/ProjectManager.java;true;COGNITIVE;COGNITIVE;50;55
argouml-app/src/org/argouml/kernel/ProjectManager.java;true;COGNITIVE;COGNITIVE;64;69
argouml-app/src/org/argouml/kernel/ProjectManager.java;true;LOGGING;LOGGING;116;121
argouml-app/src/org/argouml/kernel/ProjectManager.java;true;LOGGING;LOGGING;335;340
argouml-app/src/org/argouml/kernel/ProjectManager.java;true;USECASEDIAGRAM;USECASEDIAGRAM;375;382
argouml-app/src/org/argouml/kernel/ProjectManager.java;true;COGNITIVE;COGNITIVE;387;393
argouml-app/src/org/argouml/kernel/ProjectManager.java;true;COGNITIVE;COGNITIVE;429;435
argouml-app/src/org/argouml/kernel/ProfileConfiguration.java;true;true;true;1;455
argouml-app/src/org/argouml/kernel/ProfileConfiguration.java;true;LOGGING;LOGGING;39;44
argouml-app/src/org/argouml/kernel/ProfileConfiguration.java;true;LOGGING;LOGGING;69;78
argouml-app/src/org/argouml/kernel/ProfileConfiguration.java;true;LOGGING;LOGGING;203;209
argouml-app/src/org/argouml/kernel/ProfileConfiguration.java;true;LOGGING;LOGGING;249;254
argouml-app/src/org/argouml/kernel/AbstractCommand.java;true;true;true;1;44
argouml-app/src/org/argouml/kernel/DelayedChangeNotify.java;true;true;true;1;54
argouml-app/src/org/argouml/kernel/DefaultUndoManager.java;true;true;true;1;397
argouml-app/src/org/argouml/kernel/DefaultUndoManager.java;true;LOGGING;LOGGING;38;43
argouml-app/src/org/argouml/kernel/DefaultUndoManager.java;true;LOGGING;LOGGING;57;63
argouml-app/src/org/argouml/kernel/DefaultUndoManager.java;true;LOGGING;LOGGING;165;171
argouml-app/src/org/argouml/kernel/ProjectSettings.java;true;true;true;1;1228
argouml-app/src/org/argouml/kernel/NonUndoableCommand.java;true;true;true;1;45
argouml-app/src/org/argouml/kernel/Project.java;true;true;true;1;641
argouml-app/src/org/argouml/kernel/AbstractProjectMember.java;true;true;true;1;165
argouml-app/src/org/argouml/kernel/MemberList.java;true;true;true;1;536
argouml-app/src/org/argouml/kernel/MemberList.java;true;LOGGING;LOGGING;36;41
argouml-app/src/org/argouml/kernel/MemberList.java;true;COGNITIVE;COGNITIVE;47;52
argouml-app/src/org/argouml/kernel/MemberList.java;true;LOGGING;LOGGING;93;101
argouml-app/src/org/argouml/kernel/MemberList.java;true;COGNITIVE;COGNITIVE;111;116
argouml-app/src/org/argouml/kernel/MemberList.java;true;LOGGING;LOGGING;127;133
argouml-app/src/org/argouml/kernel/MemberList.java;true;COGNITIVE;COGNITIVE;147;156
argouml-app/src/org/argouml/kernel/MemberList.java;true;LOGGING;LOGGING;172;178
argouml-app/src/org/argouml/kernel/MemberList.java;true;COGNITIVE;COGNITIVE;191;210
argouml-app/src/org/argouml/kernel/MemberList.java;true;LOGGING;COGNITIVE && LOGGING;197;203
argouml-app/src/org/argouml/kernel/MemberList.java;true;LOGGING;LOGGING;216;222
argouml-app/src/org/argouml/kernel/MemberList.java;true;LOGGING;LOGGING;231;240
argouml-app/src/org/argouml/kernel/MemberList.java;true;COGNITIVE;COGNITIVE;275;282
argouml-app/src/org/argouml/kernel/MemberList.java;true;LOGGING;LOGGING;298;304
argouml-app/src/org/argouml/kernel/MemberList.java;true;COGNITIVE;COGNITIVE;317;324
argouml-app/src/org/argouml/kernel/MemberList.java;true;COGNITIVE;COGNITIVE;336;343
argouml-app/src/org/argouml/kernel/MemberList.java;true;LOGGING;LOGGING;358;364
argouml-app/src/org/argouml/kernel/MemberList.java;true;COGNITIVE;COGNITIVE;372;379
argouml-app/src/org/argouml/kernel/MemberList.java;true;COGNITIVE;COGNITIVE;403;410
argouml-app/src/org/argouml/kernel/MemberList.java;true;COGNITIVE;COGNITIVE;416;421
argouml-app/src/org/argouml/kernel/MemberList.java;true;COGNITIVE;COGNITIVE;448;455
argouml-app/src/org/argouml/kernel/MemberList.java;true;COGNITIVE;COGNITIVE;466;484
argouml-app/src/org/argouml/kernel/MemberList.java;true;LOGGING;COGNITIVE && LOGGING;472;478
argouml-app/src/org/argouml/kernel/UmlModelMutator.java;true;true;true;1;40
argouml-app/src/org/argouml/kernel/UndoManager.java;true;true;true;1;101
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;true;true;1;1391
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;LOGGING;46;51
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;COGNITIVE;COGNITIVE;67;72
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;LOGGING;90;95
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;LOGGING;209;214
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;LOGGING;245;254
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;LOGGING;264;275
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;LOGGING;297;304
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;COGNITIVE;COGNITIVE;331;353
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;COGNITIVE && LOGGING;342;348
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;LOGGING;365;371
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;COGNITIVE;COGNITIVE;378;396
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;COGNITIVE && LOGGING;384;390
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;LOGGING;402;408
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;LOGGING;419;425
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;LOGGING;454;460
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;LOGGING;467;473
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;LOGGING;500;506
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;LOGGING;520;526
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;LOGGING;536;542
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;LOGGING;557;563
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;LOGGING;570;576
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;LOGGING;585;591
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;LOGGING;711;718
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;LOGGING;788;794
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;LOGGING;1008;1013
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;LOGGING;1022;1027
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;LOGGING;1105;1111
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;LOGGING;1119;1126
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;LOGGING;1200;1210
argouml-app/src/org/argouml/kernel/ProjectImpl.java;true;LOGGING;LOGGING;1289;1295
argouml-app/src/org/argouml/kernel/Command.java;true;true;true;1;56
argouml-app/src/org/argouml/kernel/DelayedVChangeListener.java;true;true;true;1;40
argouml-app/src/org/argouml/kernel/ProjectFactory.java;true;true;true;1;70
argouml-app/src/org/argouml/ui/explorer/PerspectiveComboBox.java;true;true;true;1;62
argouml-app/src/org/argouml/ui/explorer/ActionPerspectiveConfig.java;true;true;true;1;64
argouml-app/src/org/argouml/ui/explorer/ExplorerTreeModel.java;true;true;true;1;800
argouml-app/src/org/argouml/ui/explorer/ExplorerTreeModel.java;true;LOGGING;LOGGING;52;57
argouml-app/src/org/argouml/ui/explorer/ExplorerTreeModel.java;true;LOGGING;LOGGING;79;88
argouml-app/src/org/argouml/ui/explorer/ExplorerTreeModel.java;true;LOGGING;LOGGING;471;477
argouml-app/src/org/argouml/ui/explorer/ExplorerTreeModel.java;true;LOGGING;LOGGING;485;494
argouml-app/src/org/argouml/ui/explorer/ExplorerTreeModel.java;true;LOGGING;LOGGING;500;505
argouml-app/src/org/argouml/ui/explorer/ExplorerTreeModel.java;true;LOGGING;LOGGING;520;526
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;true;true;1;1217
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;74;79
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;118;127
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;220;228
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;313;319
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;327;333
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;342;348
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;366;372
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;382;389
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;414;422
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;446;452
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;468;474
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;484;489
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;495;500
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;506;511
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;704;710
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;727;733
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;850;869
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;880;888
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;898;904
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;923;929
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;952;959
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;974;981
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;1034;1041
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;1059;1065
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;1108;1113
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;1124;1129
argouml-app/src/org/argouml/ui/explorer/DnDExplorerTree.java;true;LOGGING;LOGGING;1136;1141
argouml-app/src/org/argouml/ui/explorer/ExplorerPopup.java;true;true;true;1;1050
argouml-app/src/org/argouml/ui/explorer/ExplorerPopup.java;true;LOGGING;LOGGING;45;50
argouml-app/src/org/argouml/ui/explorer/ExplorerPopup.java;true;ACTIVITYDIAGRAM;ACTIVITYDIAGRAM;66;71
argouml-app/src/org/argouml/ui/explorer/ExplorerPopup.java;true;SEQUENCEDIAGRAM;SEQUENCEDIAGRAM;76;81
argouml-app/src/org/argouml/ui/explorer/ExplorerPopup.java;true;STATEDIAGRAM;STATEDIAGRAM;86;91
